tract_id,county,city,disp_type,disp_descr,pop_2013,per_prewar,hburden_ch,emp_conc,hprice_ch,hrent_ch,new_mk_unt,lowinc_ch,lowinc_mig,pop_growth,lowinc_90,lowinc_00,lowinc_13,ed_90,ed_00,ed_13,renter_90,renter_00,renter_13,white_90,white_00,white_13,ed90_00,ed00_13,medinc_90,medinc_00,medinc_13,inc_ch90_00,inc_ch00_13,mkt_ch90_13,mkt_ch00_13,price90_00,price00_13,value90_00,value00_13,gent90_00,gent00_13,mig_09,mig_13
6081603200,San Mateo,Pacifica,5,MHI - Not losing LI households or very early stages of displacement,3909,5.8,-41,861,-5.9,5.5,15,-94,1.3,-2.1,37.3,35.6,29.8,17.7,26.0,40.4,26.6,25.3,22.7,21.4,25.8,29.5,8.4,14.4,79712,97378,100865,22.2,3.6,14.1,1.0,27.7,-5.9,9.9,24.3,0,0,3.6,4.9
6081603300,San Mateo,Pacifica,7,MHI - Undergoing displacement,7149,1.1,-74,483,23.6,35.1,0,-57,-0.5,7.0,31.1,32.2,29.8,18.2,31.2,47.8,22.1,16.5,18.4,18.8,25.7,36.2,13.0,16.6,85682,101250,101023,18.2,-0.2,1.8,0.0,33.4,23.6,5.1,24.5,0,0,3.2,2.8
6081603400,San Mateo,Pacifica,1,LI - Not losing LI households or very early stages of displacement,5449,3.0,-115,129,0.8,21.1,3,263,-0.6,-7.8,27.0,29.1,42.5,20.5,30.2,32.8,23.6,21.7,21.4,22.7,28.3,36.2,9.7,2.6,101512,104652,88021,3.1,-15.9,0.0,0.1,20.5,0.8,0.9,13.7,0,0,3.4,2.8
6081603700,San Mateo,San Bruno,5,MHI - Not losing LI households or very early stages of displacement,5711,2.2,-89,1022,11.4,-9.7,0,5,1.0,2.5,27.6,32.6,33.8,24.5,25.2,33.4,16.7,15.2,16.6,44.3,53.3,65.5,0.7,8.2,94057,100209,86925,6.5,-13.3,0.0,0.0,14.0,11.4,0.4,22.0,0,0,3.6,4.6
6081603801,San Mateo,San Bruno,1,LI - Not losing LI households or very early stages of displacement,2065,4.6,15,2001,2.5,0.7,324,294,-7.5,-4.9,39.9,42.5,59.8,27.6,32.5,51.2,27.1,27.2,33.6,29.0,39.9,51.0,4.9,18.7,76638,87503,60297,14.2,-31.1,0.3,24.6,24.1,2.5,-14.0,-57.2,0,0,7.8,0.3
6081603802,San Mateo,San Bruno,1,LI - Not losing LI households or very early stages of displacement,4870,1.4,-112,729,-5.1,16.2,0,-133,-4.1,-3.3,39.9,42.5,40.8,27.6,32.5,37.4,27.1,27.2,33.8,29.0,39.9,45.4,4.8,4.9,76638,87503,84788,14.2,-3.1,0.3,0.0,32.6,-5.1,-14.0,35.3,0,0,7.8,3.7
6081603900,San Mateo,San Bruno,7,MHI - Undergoing displacement,5437,31.5,-60,1606,46.5,-1.4,30,-93,-11.0,3.6,41.4,42.2,36.6,21.5,27.9,40.8,39.4,39.1,46.7,25.2,35.6,53.5,6.4,12.9,80047,84303,91176,5.3,8.2,0.3,1.4,6.9,46.5,2.7,22.0,0,0,13.2,2.2
6081604000,San Mateo,San Bruno,6,MHI - At risk of displacement,3009,40.5,-119,2805,7.7,25.6,0,-95,-3.3,-3.4,41.7,42.4,35.8,17.0,21.1,35.7,15.7,14.8,21.7,19.3,30.2,46.5,4.2,14.6,74372,89035,99844,19.7,12.1,0.0,0.0,18.1,7.7,-4.7,15.5,0,0,7.5,4.3
6081604101,San Mateo,San Bruno,3,LI - Undergoing displacement,8283,32.3,-237,4877,-9.1,16.2,64,-86,-2.7,7.9,61.0,56.1,52.3,10.7,15.2,24.5,68.7,69.4,73.0,48.4,68.1,79.1,4.5,9.4,54128,64607,64983,19.4,0.6,0.0,2.4,27.6,-9.1,-0.2,25.4,0,0,5.7,3.0
6081604102,San Mateo,San Bruno,1,LI - Not losing LI households or very early stages of displacement,2723,0.6,-11,6839,2.6,0.1,285,308,-9.2,66.7,56.4,60.1,57.7,30.1,41.4,41.8,39.2,39.4,74.5,45.1,59.3,76.2,11.3,0.4,61399,63770,59783,3.9,-6.3,0.0,18.2,13.7,2.6,-24.2,15.5,0,0,12.0,2.8
6081604200,San Mateo,San Bruno,2,LI - At risk of gentrification or displacement,3798,40.4,-80,1774,-9.1,35.3,1,-27,-11.2,-10.8,45.6,50.6,49.8,9.0,10.7,18.8,44.4,44.0,38.5,59.5,78.3,76.0,1.6,8.2,72416,74832,71500,3.3,-4.5,0.0,0.1,-2.5,-9.1,-7.1,18.2,0,0,15.1,4.0
6081604400,San Mateo,Millbrae,2,LI - At risk of gentrification or displacement,4790,27.0,-113,5283,33.3,13.9,250,35,-0.8,20.3,58.7,50.9,45.7,14.6,20.9,25.1,71.2,65.4,57.4,41.4,52.3,71.2,6.2,4.2,56864,75772,84792,33.3,11.9,0.0,14.2,21.6,33.3,-0.3,29.7,0,0,8.3,7.5
6081604500,San Mateo,Millbrae,2,LI - At risk of gentrification or displacement,3381,34.7,-65,1069,21.9,34.1,0,1,-0.9,-1.0,39.0,42.0,43.6,23.8,34.1,43.7,23.3,21.7,27.4,22.0,34.0,48.9,10.3,9.6,81540,95837,83850,17.5,-12.5,0.0,0.0,30.8,21.9,1.1,30.5,0,0,2.2,1.2
6081604600,San Mateo,Millbrae,1,LI - Not losing LI households or very early stages of displacement,2380,6.6,30,662,25.9,0.0,18,92,1.6,-5.6,24.0,30.1,39.2,31.0,40.2,48.5,6.7,6.8,10.5,27.0,43.3,56.1,9.1,8.3,108325,112818,102667,4.1,-9.0,0.0,1.9,14.1,25.9,2.4,20.1,0,0,2.1,3.8
6081604700,San Mateo,Millbrae,7,MHI - Undergoing displacement,2834,31.5,-50,1338,12.4,-4.3,0,-19,-0.6,2.8,24.5,29.1,27.6,29.6,40.1,46.3,14.2,14.1,16.5,27.0,43.8,58.5,10.5,6.2,109420,119714,107083,9.4,-10.6,0.0,0.0,25.0,12.4,9.1,10.4,0,0,3.8,3.2
6081604800,San Mateo,Millbrae,6,MHI - At risk of displacement,5355,31.3,-154,3248,27.8,9.3,2,-241,-7.0,10.3,45.0,49.8,38.0,19.4,32.2,43.1,51.3,56.3,56.9,26.8,43.7,65.2,12.8,11.0,70114,73607,82049,5.0,11.5,5.3,0.1,23.8,27.8,2.7,37.2,0,0,9.4,2.4
6081604900,San Mateo,Millbrae,5,MHI - Not losing LI households or very early stages of displacement,3127,1.5,-59,1199,25.4,-14.8,0,48,-2.4,-2.0,24.3,31.4,37.2,33.2,40.2,49.2,21.0,23.8,21.4,25.8,43.1,55.5,6.9,9.0,109903,112201,90234,2.1,-19.6,7.1,0.0,16.7,25.4,-2.4,15.1,0,0,3.3,0.9
6081605000,San Mateo,Burlingame,6,MHI - At risk of displacement,8169,16.5,-174,3544,43.8,-2.7,32,42,-5.9,10.1,34.3,33.5,35.4,37.8,52.9,57.5,33.1,34.6,33.4,19.6,32.3,44.1,15.0,4.7,90257,111266,113542,23.3,2.0,0.0,1.1,27.8,43.8,16.4,-3.4,0,0,11.4,5.5
6081605100,San Mateo,Burlingame,6,MHI - At risk of displacement,3018,40.2,-133,12442,39.3,13.3,0,-73,-2.9,3.1,49.4,43.6,38.2,30.8,43.3,60.4,62.6,61.3,61.6,20.6,29.2,40.2,12.5,17.1,65778,84105,82440,27.9,-2.0,0.0,0.0,60.2,39.3,15.4,33.2,0,0,6.8,3.9
6081605200,San Mateo,Burlingame,7,MHI - Undergoing displacement,3903,61.6,-111,1652,47.5,19.7,26,-158,-2.8,12.6,27.3,35.9,24.2,39.5,55.5,63.5,23.5,21.8,17.6,14.2,20.5,31.1,15.9,8.0,108621,114526,155230,5.4,35.5,0.5,1.9,10.8,47.5,25.3,-10.3,0,0,3.9,1.1
6081605300,San Mateo,Burlingame,6,MHI - At risk of displacement,4566,58.8,-131,2519,39.1,21.0,0,-96,3.2,-0.7,36.5,36.7,35.0,35.2,46.7,62.3,47.4,45.9,45.1,17.9,23.0,34.8,11.5,15.6,80023,103438,96719,29.3,-6.5,0.0,0.0,31.1,39.1,12.0,13.4,0,0,2.6,5.9
6081605400,San Mateo,Burlingame,2,LI - At risk of gentrification or displacement,6027,40.7,-179,8422,47.1,5.0,22,210,-1.5,-0.1,47.6,43.8,51.9,25.0,40.2,51.6,57.5,56.5,58.9,26.4,32.9,44.2,15.3,11.4,69913,84553,64531,20.9,-23.7,0.0,0.8,31.7,47.1,17.8,25.9,0,0,6.0,4.5
6081605500,San Mateo,Burlingame,2,LI - At risk of gentrification or displacement,4791,29.1,-175,12973,21.9,11.7,48,135,-0.6,-2.5,50.0,45.5,51.3,37.9,53.5,61.6,74.0,74.2,71.0,18.8,28.0,37.4,15.6,8.1,66894,82303,66532,23.0,-19.2,2.8,1.7,41.0,21.9,-20.9,36.6,0,0,3.7,3.1
6081605600,San Mateo,Hillsborough,8,MHI - Advanced exclusion,5477,15.4,-38,497,22.6,-25.4,96,-55,-0.6,-2.2,10.6,14.8,12.5,56.5,67.9,72.4,4.7,4.5,5.6,21.7,29.7,38.7,11.4,4.6,222810,269759,233125,21.1,-13.6,0.2,4.7,29.2,22.6,51.8,-25.9,0,0,1.0,0.3
6081605700,San Mateo,Hillsborough,8,MHI - Advanced exclusion,5529,22.4,-41,476,30.4,-24.2,7,-76,0.4,4.8,9.8,13.1,9.2,57.0,72.4,79.7,3.5,4.2,8.2,25.0,30.6,38.0,15.4,7.3,212400,234699,250001,10.5,6.5,0.2,0.4,21.8,30.4,51.3,-25.7,0,0,1.0,1.3
6081605800,San Mateo,San Mateo,5,MHI - Not losing LI households or very early stages of displacement,2689,55.0,-43,985,-2.0,-0.5,22,-12,-1.2,5.7,21.5,27.0,27.0,64.5,69.7,72.6,24.0,25.2,22.3,12.7,15.9,31.2,5.2,2.9,152785,146945,154792,-3.8,5.3,0.0,2.0,37.9,-2.0,51.7,-25.9,0,0,5.3,4.1
6081605900,San Mateo,San Mateo,2,LI - At risk of gentrification or displacement,6321,28.9,-276,6105,12.7,2.0,0,2,-5.3,24.1,53.2,55.2,54.4,30.6,35.7,39.6,73.4,73.5,75.6,29.4,40.5,54.7,5.2,3.9,61428,67581,62500,10.0,-7.5,7.7,0.0,31.3,12.7,-7.8,15.5,0,0,14.8,9.6
6081606000,San Mateo,San Mateo,4,LI - Advanced gentrification,5034,14.7,-49,3722,8.8,6.6,102,-27,-0.2,10.1,54.5,53.4,54.1,29.0,36.4,28.6,64.8,58.0,57.6,38.3,48.6,63.3,7.4,-7.8,61472,71924,68293,17.0,-5.0,3.9,4.4,30.5,8.8,-31.7,18.4,1,0,13.3,13.1
6081606100,San Mateo,San Mateo,1,LI - Not losing LI households or very early stages of displacement,4004,47.2,-172,811,7.3,-6.5,0,-77,-1.8,-5.9,46.8,48.7,44.5,15.5,20.1,30.6,43.4,40.4,36.5,43.6,61.3,66.4,4.6,10.5,69194,79078,81424,14.3,3.0,0.0,0.0,15.8,7.3,1.9,19.0,0,0,4.1,2.3
6081606200,San Mateo,San Mateo,4,LI - Advanced gentrification,8646,28.3,-152,2523,17.7,23.5,337,-95,-6.5,9.2,61.0,58.2,47.6,12.5,13.5,21.5,63.2,63.5,67.2,81.8,88.0,85.9,1.0,8.0,57138,64198,74119,12.4,15.5,2.2,14.1,18.6,17.7,12.4,20.7,0,1,10.9,4.4
6081606300,San Mateo,San Mateo,4,LI - Advanced gentrification,3928,30.9,-55,18222,19.4,17.5,76,-21,0.7,4.6,51.4,50.0,48.9,23.4,34.6,42.6,62.2,55.0,55.6,30.4,42.3,58.4,11.2,8.0,66143,78161,72188,18.2,-7.6,6.4,3.7,40.1,19.4,11.1,4.7,1,0,4.6,5.3
6081606400,San Mateo,San Mateo,2,LI - At risk of gentrification or displacement,4854,29.0,25,4444,12.3,4.4,109,10,1.2,9.5,50.8,44.5,44.2,36.5,49.1,50.9,65.7,66.7,66.5,13.8,24.0,37.4,12.6,1.8,64835,82875,79842,27.8,-3.7,1.8,3.9,33.5,12.3,-12.9,17.8,0,0,5.0,6.3
6081606500,San Mateo,San Mateo,7,MHI - Undergoing displacement,3628,59.5,-78,1871,15.8,-4.2,16,-28,1.0,2.6,23.3,28.2,26.0,52.6,64.1,70.9,11.6,11.6,15.1,11.4,15.7,24.9,11.5,6.8,130689,140285,156429,7.3,11.5,0.0,1.1,63.1,15.8,25.2,-10.3,0,0,2.2,3.1
6081606600,San Mateo,San Mateo,6,MHI - At risk of displacement,3528,50.9,-120,9918,22.1,0.2,103,-30,-3.0,6.4,41.8,42.3,38.2,28.0,45.9,51.3,46.2,45.2,41.6,22.6,33.6,50.5,17.9,5.4,76344,93047,96625,21.9,3.8,3.1,6.9,31.1,22.1,0.0,30.0,0,0,4.1,1.1
6081606700,San Mateo,San Mateo,5,MHI - Not losing LI households or very early stages of displacement,2407,15.9,-42,11496,30.3,39.5,19,8,-1.2,3.3,29.7,31.3,32.7,39.8,51.2,66.3,17.7,18.5,17.9,17.6,25.0,33.7,11.4,15.1,94924,122614,114583,29.2,-6.5,0.0,1.9,24.5,30.3,13.3,3.9,0,0,1.7,0.5
6081606800,San Mateo,San Mateo County Unincorporated,5,MHI - Not losing LI households or very early stages of displacement,3356,4.6,-29,2212,15.0,-31.9,41,131,0.9,3.5,19.6,20.7,29.2,45.0,61.0,65.2,23.3,21.0,24.5,20.9,33.6,36.0,16.0,4.2,122615,149148,109559,21.6,-26.5,7.9,3.1,24.8,15.0,9.2,15.8,0,0,1.3,2.3
6081606900,San Mateo,San Mateo County Unincorporated,5,MHI - Not losing LI households or very early stages of displacement,2445,1.6,-71,599,40.3,0.0,0,-8,1.6,-0.4,10.7,21.0,21.0,52.1,55.3,65.1,14.3,14.8,13.9,25.5,35.4,39.2,3.2,9.8,125590,131659,131544,4.8,-0.1,0.0,0.0,23.1,40.3,10.7,16.5,0,0,0.0,1.6
6081607000,San Mateo,San Mateo,5,MHI - Not losing LI households or very early stages of displacement,3296,1.7,-6,512,23.2,0.7,8,140,-0.8,-1.3,27.7,24.1,33.5,42.7,54.5,59.8,37.6,40.8,38.6,25.1,31.1,44.6,11.7,5.3,96109,116290,114208,21.0,-1.8,1.4,0.5,40.2,23.2,8.3,2.8,0,0,4.3,3.5
6081607100,San Mateo,San Mateo,5,MHI - Not losing LI households or very early stages of displacement,2773,40.0,-104,1219,28.6,-19.0,11,55,1.6,-2.2,23.3,28.2,33.6,36.0,53.7,58.4,8.7,8.1,14.6,17.6,24.4,38.6,17.7,4.7,106939,128710,108185,20.4,-15.9,1.8,1.0,30.5,28.6,8.6,18.6,0,0,2.4,4.0
6081607200,San Mateo,San Mateo,3,LI - Undergoing displacement,4182,36.1,-117,11775,19.3,19.8,76,-79,-5.9,7.0,52.2,55.6,47.9,23.9,36.8,42.0,75.5,75.3,77.1,21.5,45.1,50.3,12.9,5.1,62985,69252,73243,9.9,5.8,3.0,4.3,25.4,19.3,-1.0,33.3,0,0,10.5,4.6
6081607300,San Mateo,San Mateo,5,MHI - Not losing LI households or very early stages of displacement,3478,54.5,-150,1068,28.3,-1.0,28,-132,-0.9,-0.7,30.5,35.4,26.3,33.5,46.7,67.3,14.4,15.3,6.2,17.6,24.3,32.0,13.2,20.6,90566,123632,132386,36.5,7.1,0.8,2.0,36.0,28.3,14.8,10.3,0,0,3.8,2.9
6081607400,San Mateo,San Mateo,3,LI - Undergoing displacement,4476,22.9,-104,8446,16.5,22.9,84,-52,-6.1,4.4,45.6,47.3,45.6,31.5,37.0,44.6,53.7,47.7,53.1,22.4,33.4,46.0,5.5,7.6,71065,81257,79205,14.3,-2.5,0.4,4.3,26.6,16.5,-5.6,27.0,0,0,14.4,8.3
6081607500,San Mateo,San Mateo,4,LI - Advanced gentrification,3858,5.3,-63,10647,11.7,59.0,632,121,0.7,73.9,52.7,55.1,38.1,23.9,28.2,47.6,49.1,42.9,56.5,31.6,41.0,53.1,4.3,19.4,62597,67433,99722,7.7,47.9,5.9,37.5,35.0,11.7,-4.9,15.8,0,1,6.9,7.6
6081607600,San Mateo,San Mateo,2,LI - At risk of gentrification or displacement,3320,49.6,-100,10590,12.0,13.9,6,-72,0.8,-5.8,40.7,43.4,39.4,26.1,31.5,42.2,36.9,36.5,31.8,33.2,43.0,48.8,5.3,10.8,77597,83800,91776,8.0,9.5,0.2,0.5,36.1,12.0,3.2,16.0,0,0,5.3,6.1
6081607701,San Mateo,San Mateo,2,LI - At risk of gentrification or displacement,4467,18.8,-99,1329,39.9,-3.1,93,114,3.4,23.8,35.9,35.6,41.7,16.8,26.6,26.3,42.1,37.2,45.2,43.7,57.8,76.5,9.8,-0.3,81992,94993,88229,15.9,-7.1,0.5,7.5,5.3,39.9,2.9,18.3,0,0,1.9,5.3
6081607702,San Mateo,San Mateo,1,LI - Not losing LI households or very early stages of displacement,2810,6.8,-16,881,12.6,10.7,20,64,1.4,0.4,32.8,33.0,39.5,10.8,16.8,22.6,25.7,18.6,22.2,43.6,57.5,64.7,6.0,5.8,84698,100744,88090,18.9,-12.6,1.1,2.4,22.6,12.6,-1.1,23.2,0,0,1.8,3.3
6081607800,San Mateo,San Mateo,5,MHI - Not losing LI households or very early stages of displacement,3080,4.8,-36,2221,11.0,-9.0,6,-55,4.1,-3.2,24.1,33.9,30.4,17.6,31.2,23.6,16.8,14.9,8.2,34.2,44.9,53.8,13.6,-7.5,98313,102361,105066,4.1,2.6,0.4,0.6,21.3,11.0,6.7,12.9,0,0,4.6,8.7
6081607900,San Mateo,San Mateo,7,MHI - Undergoing displacement,3172,0.5,-86,11323,17.4,-6.1,3,-205,0.5,3.5,31.8,35.9,24.4,42.5,55.2,70.3,30.9,47.4,39.9,17.0,29.5,49.7,12.6,15.2,89628,98839,118920,10.3,20.3,19.6,0.1,21.1,17.4,-2.5,5.6,0,0,3.5,4.0
6081608001,San Mateo,Foster City,5,MHI - Not losing LI households or very early stages of displacement,3437,1.0,26,3090,22.5,1.7,352,107,-0.9,34.4,28.6,28.4,29.5,42.9,64.5,73.3,45.0,45.6,51.2,25.9,45.4,62.6,21.6,8.7,96586,119621,109697,23.8,-8.3,0.0,22.7,24.6,22.5,-17.5,5.8,0,0,2.9,2.0
6081608002,San Mateo,Foster City,5,MHI - Not losing LI households or very early stages of displacement,3494,0.4,2,1402,10.4,0.0,0,-42,-2.7,-5.9,17.9,22.7,23.4,51.3,59.6,58.8,20.2,19.6,17.7,25.5,34.2,56.7,8.4,-0.8,128641,145330,121655,13.0,-16.3,7.4,0.0,22.5,10.4,-2.8,23.6,0,0,4.4,1.7
6081608004,San Mateo,Foster City,5,MHI - Not losing LI households or very early stages of displacement,6372,0.9,-24,10004,16.5,1.0,0,-18,1.2,2.5,23.6,25.4,25.5,49.2,62.2,61.3,57.7,54.1,54.5,28.3,45.6,56.4,13.0,-0.9,97980,119663,110441,22.1,-7.7,11.6,0.0,23.9,16.5,-4.9,18.2,0,0,3.5,4.8
6081608013,San Mateo,Foster City,5,MHI - Not losing LI households or very early stages of displacement,4312,0.0,43,904,16.6,-23.4,0,127,-0.8,10.0,14.0,15.6,23.5,59.6,65.7,60.7,45.1,41.9,42.0,35.3,45.5,51.1,6.1,-5.0,120374,154495,144000,28.3,-6.8,4.6,0.0,22.4,16.6,-0.7,13.2,0,0,4.3,3.6
6081608023,San Mateo,Foster City,5,MHI - Not losing LI households or very early stages of displacement,2611,0.0,-7,2797,20.9,-20.9,11,34,0.3,0.2,10.5,17.5,21.8,41.5,52.2,62.6,13.8,14.1,14.9,40.8,51.4,60.6,10.8,10.4,141706,139905,132639,-1.3,-5.2,5.9,1.2,24.3,20.9,7.9,13.1,0,0,1.2,1.5
6081608100,San Mateo,Foster City,5,MHI - Not losing LI households or very early stages of displacement,3860,4.9,-15,1668,9.3,-2.0,136,88,-1.0,21.3,25.1,29.9,33.1,37.5,50.1,59.2,37.9,31.4,40.4,29.6,43.9,62.9,12.6,9.1,100896,110283,94018,9.3,-14.7,0.0,10.0,25.2,9.3,1.1,20.0,0,0,2.4,1.4
6081608200,San Mateo,Foster City,5,MHI - Not losing LI households or very early stages of displacement,3674,0.0,-48,2052,20.3,-8.2,175,9,2.1,11.5,20.8,27.4,25.0,42.0,59.9,59.4,27.8,27.9,34.3,31.7,42.2,56.0,17.8,-0.4,117387,126797,119886,8.0,-5.5,0.0,12.7,26.2,20.3,5.4,18.5,0,0,2.2,4.3
6081608300,San Mateo,Foster City,5,MHI - Not losing LI households or very early stages of displacement,3499,0.0,-14,929,18.2,-6.6,34,22,-0.5,5.4,25.1,27.6,28.8,44.4,60.2,64.4,45.7,47.2,44.7,31.9,46.5,65.2,15.7,4.2,100385,121649,106567,21.2,-12.4,0.0,2.4,23.0,18.2,0.8,20.7,0,0,6.2,5.7
6081608400,San Mateo,San Mateo,1,LI - Not losing LI households or very early stages of displacement,5197,3.0,-65,3060,8.5,1.5,0,-113,2.7,-6.9,40.9,50.5,48.9,30.6,35.5,47.7,63.8,63.5,64.3,42.1,59.5,53.9,5.0,12.1,75588,77489,73242,2.5,-5.5,0.0,0.0,25.0,8.5,-15.5,8.2,0,0,7.2,9.9
6081608501,San Mateo,San Mateo,6,MHI - At risk of displacement,5308,30.2,-192,1920,4.6,42.6,31,-146,-1.0,14.6,41.1,40.6,35.6,24.4,28.1,33.6,41.9,37.9,31.1,25.4,35.5,47.6,3.8,5.5,75919,94149,99239,24.0,5.4,0.0,1.7,6.6,4.6,6.9,16.4,0,0,10.0,9.0
6081608502,San Mateo,San Mateo,1,LI - Not losing LI households or very early stages of displacement,2615,1.5,-23,1717,15.8,0.2,0,118,-10.6,-4.5,30.2,33.1,41.6,38.6,49.0,51.2,42.1,46.5,47.2,36.7,45.9,59.7,10.4,2.1,85235,94645,84000,11.0,-11.2,6.7,0.0,18.4,15.8,-36.5,0.1,0,0,17.2,6.6
6081608600,San Mateo,Belmont,4,LI - Advanced gentrification,4649,15.1,-127,3547,27.1,20.7,64,55,-4.9,11.6,48.9,42.5,44.6,22.8,41.1,48.2,68.9,62.3,58.2,25.2,41.9,58.2,18.2,7.2,65990,88139,79671,33.6,-9.6,9.9,3.4,42.0,27.1,9.9,20.6,1,0,10.5,5.6
6081608700,San Mateo,Belmont,6,MHI - At risk of displacement,6639,22.6,-126,2744,10.2,9.5,160,8,-0.1,0.5,30.7,29.1,28.9,41.6,52.6,62.5,30.9,27.3,28.6,17.6,24.9,35.7,11.0,9.9,94498,118118,123008,25.0,4.1,0.0,5.7,36.9,10.2,10.9,16.2,0,0,6.7,6.7
6081608800,San Mateo,Belmont,5,MHI - Not losing LI households or very early stages of displacement,6001,16.4,-96,893,21.6,0.0,46,29,0.2,8.0,20.2,25.2,26.4,39.7,54.8,53.8,7.6,8.3,11.9,16.2,23.8,34.6,15.1,-1.1,133785,137138,127177,2.5,-7.3,1.8,2.1,28.0,21.6,11.3,11.2,0,0,1.8,2.0
6081608900,San Mateo,Belmont,7,MHI - Undergoing displacement,6630,1.8,-78,894,22.8,4.6,32,-113,0.4,1.9,40.1,40.0,36.4,38.6,56.3,53.9,63.6,61.9,65.2,20.4,33.0,45.5,17.8,-2.5,78377,103317,94577,31.8,-8.5,4.4,1.0,24.6,22.8,6.5,-2.8,0,0,5.9,6.3
6081609000,San Mateo,Belmont,5,MHI - Not losing LI households or very early stages of displacement,2547,9.8,-80,2990,24.4,0.8,0,23,2.7,-1.5,33.0,34.3,37.0,36.9,49.9,62.3,28.6,28.4,31.0,16.2,24.7,44.2,13.0,12.4,99482,105594,86536,6.1,-18.0,0.8,0.0,35.6,24.4,9.8,13.4,0,0,3.2,5.9
6081609100,San Mateo,San Carlos,7,MHI - Undergoing displacement,1912,45.8,0,8550,46.4,-16.2,0,-12,-3.2,18.0,40.9,36.3,38.4,18.8,28.0,36.9,31.9,28.0,31.1,17.1,31.4,58.2,9.2,8.9,77889,111454,87045,43.1,-21.9,0.0,0.0,22.9,46.4,-1.1,30.3,0,0,7.5,4.4
6081609201,San Mateo,San Carlos,4,LI - Advanced gentrification,3591,41.7,-49,5702,38.7,12.5,0,-141,-3.0,-0.5,46.7,46.2,42.9,24.9,39.1,48.7,56.1,56.4,48.2,15.5,22.3,19.9,14.2,9.6,68535,84557,81849,23.4,-3.2,2.8,0.0,28.2,38.7,13.4,15.7,1,0,4.6,1.6
6081609202,San Mateo,San Carlos,4,LI - Advanced gentrification,3873,25.2,-143,6621,25.5,-1.2,230,207,-2.4,13.1,46.7,46.2,50.4,24.9,39.1,45.8,56.1,56.4,68.5,15.5,22.3,34.4,14.2,6.7,68535,84557,68919,23.4,-18.5,2.8,12.1,29.1,25.5,13.4,-10.5,1,0,4.6,2.1
6081609300,San Mateo,San Carlos,7,MHI - Undergoing displacement,3294,56.2,-118,2675,45.0,-5.3,20,-69,-2.3,6.5,30.4,31.2,25.4,37.3,48.9,67.0,17.9,18.8,22.9,8.3,13.8,19.9,11.6,18.0,99255,119842,130733,20.7,9.1,1.7,1.6,46.3,45.0,26.1,7.9,0,0,3.4,1.0
6081609400,San Mateo,San Carlos,5,MHI - Not losing LI households or very early stages of displacement,3586,65.2,6,937,46.2,-11.2,0,22,-1.4,17.5,31.6,21.1,23.4,30.4,52.9,69.2,9.6,9.8,10.4,8.8,12.3,16.8,22.5,16.3,100344,135793,157019,35.3,15.6,0.0,0.0,33.9,46.2,19.9,15.0,0,0,4.9,3.5
6081609500,San Mateo,San Carlos,5,MHI - Not losing LI households or very early stages of displacement,4794,23.5,-47,1125,25.7,-4.9,14,35,-0.9,0.0,19.6,24.9,26.7,42.3,57.1,63.7,12.5,12.0,15.3,15.5,21.8,24.5,14.8,6.6,121248,143478,143889,18.3,0.3,3.8,0.8,41.4,25.7,12.3,14.2,0,0,2.3,1.4
6081609601,San Mateo,San Carlos,5,MHI - Not losing LI households or very early stages of displacement,2764,6.1,-13,655,28.0,-3.3,40,164,1.5,1.1,24.1,24.0,37.6,45.5,63.7,57.8,27.2,23.4,24.8,16.1,20.6,33.4,18.2,-5.8,113975,159582,115781,40.0,-27.4,11.8,3.3,21.9,28.0,7.2,6.2,0,0,3.7,5.2
6081609602,San Mateo,San Carlos,5,MHI - Not losing LI households or very early stages of displacement,1582,7.7,-7,765,26.4,-23.0,0,-29,0.7,-2.3,16.6,25.0,19.9,40.6,50.3,62.6,12.4,8.9,11.9,12.3,19.6,28.7,9.8,12.3,122047,123428,135995,1.1,10.2,0.0,0.0,19.7,26.4,7.4,8.6,0,0,1.2,1.9
6081609603,San Mateo,San Carlos,5,MHI - Not losing LI households or very early stages of displacement,5148,17.6,-45,458,21.8,-15.6,10,-49,-3.7,-2.0,19.0,22.3,21.4,43.7,55.7,67.4,10.9,10.3,8.8,12.7,16.3,23.8,12.0,11.7,123454,141117,140152,14.3,-0.7,0.0,0.5,25.9,21.8,-0.3,13.4,0,0,6.0,2.3
6081609700,San Mateo,San Mateo County Unincorporated,8,MHI - Advanced exclusion,4548,30.0,-77,389,24.9,-20.7,97,-61,1.7,10.6,22.7,16.6,12.9,44.1,55.5,66.5,9.0,8.5,6.6,9.6,13.5,16.5,11.4,11.0,122172,172379,158654,41.1,-8.0,12.7,5.9,42.8,24.9,23.0,-8.6,0,0,1.0,2.7
6081609800,San Mateo,Redwood City,6,MHI - At risk of displacement,4644,32.1,-112,3125,22.6,32.5,27,-37,-0.8,4.0,28.0,31.3,28.9,30.9,40.0,50.5,17.6,17.0,18.1,15.9,19.9,29.6,9.1,10.4,98851,120209,120652,21.6,0.4,1.8,1.6,103.1,22.6,8.9,28.2,0,0,2.9,2.2
6081609900,San Mateo,Redwood City,7,MHI - Undergoing displacement,3065,69.7,-50,1102,25.7,0.8,0,-20,-0.3,7.2,28.1,21.9,19.0,36.4,45.0,52.6,11.4,12.3,7.4,8.3,15.4,22.6,8.5,7.7,97435,147041,132000,50.9,-10.2,0.7,0.0,29.5,25.7,15.2,14.9,0,0,1.6,1.4
